"id" "day" "beep" "obs" "StressEvents" "Valence"
84 1 9 9 0 6
84 1 10 10 0 5
84 2 1 11 0 5
84 2 2 12 2 5
84 2 3 13 0 6
84 2 4 14 0 6
84 2 5 15 0 4
84 2 6 16 0 5
84 2 7 17 1 4
84 2 8 18 1 4
84 2 9 19 1 5
84 2 10 20 1 4
84 3 1 21 0 5
84 3 2 22 0 5
84 3 3 23 1 5
84 3 4 24 0 6
84 3 5 25 0 6
84 3 6 26 1 4
84 3 7 27 0 5
84 3 8 28 0 5
84 3 9 29 0 6
84 3 10 30 0 5
84 4 1 31 1 5
84 4 2 32 0 6
84 4 3 33 1 5
84 4 4 34 0 6
84 4 5 35 0 3
84 4 6 36 0 6
84 4 7 37 0 3
84 4 8 38 0 6
84 4 9 39 0 6
84 4 10 40 0 5
84 5 1 41 0 5
84 5 2 42 0 5
84 5 3 43 0 5
84 5 4 44 0 5
84 5 5 45 0 6
84 5 6 46 1 5
84 5 7 47 1 4
84 5 8 48 2 5
84 5 9 49 0 5
84 5 10 50 1 6
84 6 1 51 0 4
84 6 2 52 0 5
84 6 3 53 1 4
84 6 4 54 0 4
84 6 5 55 1 4
84 6 6 56 0 5
84 6 7 57 0 3
84 6 8 58 0 6
84 6 9 59 0 5
84 6 10 60 1 5
84 7 1 61 0 6
84 7 2 62 0 5
84 7 3 63 0 5
84 7 4 64 1 5
84 7 5 65 1 4
84 7 6 66 0 5
84 7 7 67 1 5
84 7 8 68 0 5
84 7 9 69 0 4
84 7 10 70 1 5
85 1 1 1 1 3
85 1 2 2 0 4
85 1 3 3 0 4
85 1 4 4 0 5
85 1 5 5 0 4
85 1 6 6 1 5
85 1 7 7 0 5
85 1 8 8 0 5
85 1 9 9 1 4
85 1 10 10 0 5
85 2 1 11 0 6
85 2 2 12 0 5
85 2 3 13 1 5
85 2 4 14 0 3
85 2 5 15 1 5
85 2 6 16 1 3
85 2 7 17 0 6
85 2 8 18 1 5
85 2 9 19 1 6
85 2 10 20 2 5
85 3 1 21 1 6
85 3 2 22 3 4
85 3 3 23 0 6
85 3 4 24 0 5
85 3 5 25 0 6
85 3 6 26 2 4
85 3 7 27 1 7
85 3 8 28 0 5
85 3 9 29 2 5
85 3 10 30 2 4
85 4 1 31 3 4
85 4 2 32 0 4
85 4 3 33 1 4
85 4 4 34 0 5
85 4 5 35 0 6
85 4 6 36 2 5
85 4 7 37 0 4
85 4 8 38 0 5
85 4 9 39 0 6
85 4 10 40 1 6
85 5 1 41 1 6
85 5 2 42 0 5
85 5 3 43 1 3
85 5 4 44 0 5
85 5 5 45 0 5
85 5 6 46 0 4
85 5 7 47 0 5
85 5 8 48 0 5
85 5 9 49 1 5
85 5 10 50 1 5
85 6 1 51 1 5
85 6 2 52 1 5
85 6 3 53 2 4
85 6 4 54 1 5
85 6 5 55 0 5
85 6 6 56 0 5
85 6 7 57 1 6
85 6 8 58 0 3
85 6 9 59 0 5
85 6 10 60 0 4
85 7 1 61 1 5
85 7 2 62 1 5
85 7 3 63 2 4
85 7 4 64 1 5
85 7 5 65 0 6
85 7 6 66 0 5
85 7 7 67 1 4
85 7 8 68 0 6
85 7 9 69 0 6
85 7 10 70 1 5
86 1 1 1 0 6
86 1 2 2 0 5
86 1 3 3 3 4
86 1 4 4 0 5
86 1 5 5 0 5
86 1 6 6 0 5
86 1 7 7 0 5
86 1 8 8 1 6
86 1 9 9 0 5
86 1 10 10 0 5
86 2 1 11 0 6
86 2 2 12 0 5
86 2 3 13 1 4
86 2 4 14 0 5
86 2 5 15 0 4
86 2 6 16 1 5
86 2 7 17 0 5
86 2 8 18 0 4
86 2 9 19 1 4
86 2 10 20 0 4
86 3 1 21 0 5
86 3 2 22 0 6
86 3 3 23 3 5
86 3 4 24 1 5
86 3 5 25 0 5
86 3 6 26 0 4
86 3 7 27 0 6
86 3 8 28 0 5
86 3 9 29 0 6
86 3 10 30 0 5
86 4 1 31 1 6
86 4 2 32 2 4
86 4 3 33 0 4
86 4 4 34 1 5
86 4 5 35 0 5
86 4 6 36 2 5
86 4 7 37 0 5
86 4 8 38 0 6
86 4 9 39 1 5
86 4 10 40 0 5
86 5 1 41 1 6
86 5 2 42 0 5
86 5 3 43 0 5
86 5 4 44 1 4
86 5 5 45 1 6
86 5 6 46 1 6
86 5 7 47 0 6
86 5 8 48 1 4
86 5 9 49 0 6
86 5 10 50 2 5
86 6 1 51 0 6
86 6 2 52 1 5
86 6 3 53 0 5
86 6 4 54 0 6
86 6 5 55 1 6
86 6 6 56 0 5
86 6 7 57 1 4
86 6 8 58 0 6
86 6 9 59 0 6
86 6 10 60 2 5
86 7 1 61 0 5
86 7 2 62 1 5
86 7 3 63 0 4
86 7 4 64 0 5
86 7 5 65 0 4
86 7 6 66 0 5
86 7 7 67 0 4
86 7 8 68 0 6
86 7 9 69 1 6
86 7 10 70 1 6
87 1 1 1 0 4
87 1 2 2 0 6
87 1 3 3 0 5
87 1 4 4 0 5
87 1 5 5 1 5
87 1 6 6 1 5
87 1 7 7 1 4
87 1 8 8 0 4
87 1 9 9 1 6
87 1 10 10 1 3
87 2 1 11 1 5
87 2 2 12 0 5
87 2 3 13 0 6
87 2 4 14 0 5
87 2 5 15 1 4
87 2 6 16 1 6
87 2 7 17 0 6
87 2 8 18 0 6
87 2 9 19 0 4
87 2 10 20 0 6
87 3 1 21 0 6
87 3 2 22 1 6
87 3 3 23 0 4
87 3 4 24 1 5
87 3 5 25 0 5
87 3 6 26 1 4
87 3 7 27 1 5
87 3 8 28 0 6
87 3 9 29 0 5
87 3 10 30 0 5
87 4 1 31 0 6
87 4 2 32 2 4
87 4 3 33 0 6
87 4 4 34 1 6
87 4 5 35 0 4
87 4 6 36 0 4
87 4 7 37 0 6
87 4 8 38 0 5
87 4 9 39 0 7
87 4 10 40 0 5
87 5 1 41 0 5
87 5 2 42 0 4
87 5 3 43 0 4
87 5 4 44 1 4
87 5 5 45 1 7
87 5 6 46 2 4
87 5 7 47 0 5
87 5 8 48 0 6
87 5 9 49 0 5
87 5 10 50 0 5
87 6 1 51 0 4
87 6 2 52 1 5
87 6 3 53 0 5
87 6 4 54 0 4
87 6 5 55 0 5
87 6 6 56 2 4
87 6 7 57 0 4
87 6 8 58 0 6
87 6 9 59 0 5
87 6 10 60 1 4
87 7 1 61 1 5
87 7 2 62 0 6
87 7 3 63 1 4
87 7 4 64 1 6
87 7 5 65 0 5
87 7 6 66 1 4
87 7 7 67 0 5
87 7 8 68 1 3
87 7 9 69 0 5
87 7 10 70 0 5
88 1 1 1 3 5
88 1 2 2 0 5
88 1 3 3 0 5
88 1 4 4 0 6
88 1 5 5 0 6
88 1 6 6 0 6
88 1 7 7 2 4
88 1 8 8 2 4
88 1 9 9 1 4
88 1 10 10 1 5
88 2 1 11 0 5
88 2 2 12 1 5
88 2 3 13 1 5
88 2 4 14 0 5
88 2 5 15 0 5
88 2 6 16 0 4
88 2 7 17 0 4
88 2 8 18 0 4
88 2 9 19 1 5
88 2 10 20 0 4
88 3 1 21 0 6
88 3 2 22 1 6
88 3 3 23 0 4
88 3 4 24 0 6
88 3 5 25 0 5
88 3 6 26 0 5
88 3 7 27 0 5
88 3 8 28 0 5
88 3 9 29 0 5
88 3 10 30 2 4
88 4 1 31 0 5
88 4 2 32 0 6
88 4 3 33 0 5
88 4 4 34 0 4
88 4 5 35 2 4
88 4 6 36 0 5
88 4 7 37 1 5
88 4 8 38 1 5
88 4 9 39 0 5
88 4 10 40 1 5
88 5 1 41 0 5
88 5 2 42 0 5
88 5 3 43 1 4
88 5 4 44 0 4
88 5 5 45 0 4
88 5 6 46 0 4
88 5 7 47 0 6
88 5 8 48 1 6
88 5 9 49 0 6
88 5 10 50 0 5
88 6 1 51 0 6
88 6 2 52 0 4
88 6 3 53 1 4
88 6 4 54 2 3
88 6 5 55 0 5
88 6 6 56 0 5
88 6 7 57 2 4
88 6 8 58 1 5
88 6 9 59 0 5
88 6 10 60 1 5
88 7 1 61 0 6
88 7 2 62 0 6
88 7 3 63 0 6
88 7 4 64 1 5
88 7 5 65 1 4
88 7 6 66 0 5
88 7 7 67 0 5
88 7 8 68 0 5
88 7 9 69 1 6
88 7 10 70 0 4
89 1 1 1 0 4
89 1 2 2 0 5
89 1 3 3 2 4
89 1 4 4 1 6
89 1 5 5 0 5
89 1 6 6 0 3
89 1 7 7 0 5
89 1 8 8 0 5
89 1 9 9 0 4
89 1 10 10 1 4
89 2 1 11 0 5
89 2 2 12 0 6
89 2 3 13 0 5
89 2 4 14 0 6
89 2 5 15 0 6
89 2 6 16 1 4
89 2 7 17 1 6
89 2 8 18 0 5
89 2 9 19 0 5
89 2 10 20 0 6
89 3 1 21 0 6
89 3 2 22 0 5
89 3 3 23 1 4
89 3 4 24 0 5
89 3 5 25 0 5
89 3 6 26 0 6
89 3 7 27 0 6
89 3 8 28 0 5
89 3 9 29 0 5
89 3 10 30 1 5
89 4 1 31 0 6
89 4 2 32 2 5
89 4 3 33 0 5
89 4 4 34 0 4
89 4 5 35 1 5
89 4 6 36 0 5
89 4 7 37 0 5
89 4 8 38 0 5
89 4 9 39 0 5
89 4 10 40 0 6
89 5 1 41 0 5
89 5 2 42 0 6
89 5 3 43 0 4
89 5 4 44 1 4
89 5 5 45 0 5
89 5 6 46 0 6
89 5 7 47 0 5
89 5 8 48 0 4
89 5 9 49 0 5
89 5 10 50 0 5
89 6 1 51 0 6
89 6 2 52 1 6
89 6 3 53 0 6
89 6 4 54 0 5
89 6 5 55 3 4
89 6 6 56 0 6
89 6 7 57 0 6
89 6 8 58 0 6
89 6 9 59 0 6
89 6 10 60 0 5
89 7 1 61 0 6
89 7 2 62 0 6
89 7 3 63 1 4
89 7 4 64 1 6
89 7 5 65 0 6
89 7 6 66 1 5
89 7 7 67 0 5
89 7 8 68 0 4
89 7 9 69 1 4
89 7 10 70 1 5
90 1 1 1 1 5
90 1 2 2 0 6
90 1 3 3 0 5
90 1 4 4 1 5
90 1 5 5 0 6
90 1 6 6 0 5
90 1 7 7 0 5
90 1 8 8 0 5
90 1 9 9 0 6
90 1 10 10 0 4
90 2 1 11 1 5
90 2 2 12 0 5
90 2 3 13 0 5
90 2 4 14 0 5
90 2 5 15 0 6
90 2 6 16 0 6
90 2 7 17 1 4
90 2 8 18 0 5
90 2 9 19 0 6
90 2 10 20 0 5
90 3 1 21 1 5
90 3 2 22 2 6
90 3 3 23 0 4
90 3 4 24 1 6
90 3 5 25 0 5
90 3 6 26 0 4
90 3 7 27 0 5
90 3 8 28 0 5
90 3 9 29 0 4
90 3 10 30 1 5
90 4 1 31 1 5
90 4 2 32 0 5
90 4 3 33 0 6
90 4 4 34 1 6
90 4 5 35 0 4
90 4 6 36 0 6
90 4 7 37 1 6
90 4 8 38 1 5
90 4 9 39 0 6
90 4 10 40 0 6
90 5 1 41 0 5
90 5 2 42 0 6
90 5 3 43 0 4
90 5 4 44 0 6
90 5 5 45 0 5
90 5 6 46 1 5
90 5 7 47 0 5
90 5 8 48 1 5
90 5 9 49 0 6
90 5 10 50 0 4
90 6 1 51 1 5
90 6 2 52 0 5
90 6 3 53 0 5
90 6 4 54 0 7
90 6 5 55 1 4
90 6 6 56 0 6
90 6 7 57 0 6
90 6 8 58 0 6
90 6 9 59 0 4
90 6 10 60 0 5
90 7 1 61 0 5
90 7 2 62 0 4
90 7 3 63 1 4
90 7 4 64 1 4
90 7 5 65 0 6
90 7 6 66 1 5
90 7 7 67 1 6
90 7 8 68 0 5
90 7 9 69 0 4
90 7 10 70 0 5
91 1 1 1 0 5
91 1 2 2 0 4
91 1 3 3 0 6
91 1 4 4 0 5
91 1 5 5 1 5
91 1 6 6 0 4
91 1 7 7 0 5
91 1 8 8 0 4
91 1 9 9 0 5
91 1 10 10 0 5
91 2 1 11 0 5
91 2 2 12 0 6
91 2 3 13 0 5
91 2 4 14 0 5
91 2 5 15 0 6
91 2 6 16 0 6
91 2 7 17 1 5
91 2 8 18 0 5
91 2 9 19 1 6
91 2 10 20 0 5
91 3 1 21 0 5
91 3 2 22 1 5
91 3 3 23 0 5
91 3 4 24 1 5
91 3 5 25 1 5
91 3 6 26 0 5
91 3 7 27 0 5
91 3 8 28 0 5
91 3 9 29 0 5
91 3 10 30 0 6
91 4 1 31 1 4
91 4 2 32 0 6
91 4 3 33 0 5
91 4 4 34 1 4
91 4 5 35 0 5
91 4 6 36 0 6
91 4 7 37 0 4
91 4 8 38 0 5
91 4 9 39 1 4
91 4 10 40 1 5
91 5 1 41 0 6
91 5 2 42 2 5
91 5 3 43 0 6
91 5 4 44 0 6
91 5 5 45 0 6
91 5 6 46 0 6
91 5 7 47 0 6
91 5 8 48 0 5
91 5 9 49 0 5
91 5 10 50 0 5
91 6 1 51 0 5
91 6 2 52 0 4
91 6 3 53 0 5
91 6 4 54 1 5
91 6 5 55 0 5
91 6 6 56 0 5
91 6 7 57 0 5
91 6 8 58 0 4
91 6 9 59 1 3
91 6 10 60 0 6
91 7 1 61 0 4
91 7 2 62 0 6
91 7 3 63 0 5
91 7 4 64 0 5
91 7 5 65 0 5
91 7 6 66 1 5
91 7 7 67 0 4
91 7 8 68 0 5
91 7 9 69 1 5
91 7 10 70 0 6
92 1 1 1 1 5
92 1 2 2 0 5
92 1 3 3 0 4
92 1 4 4 1 5
92 1 5 5 1 5
92 1 6 6 2 5
92 1 7 7 1 5
92 1 8 8 0 5
92 1 9 9 1 4
92 1 10 10 1 5
92 2 1 11 1 6
92 2 2 12 0 5
92 2 3 13 0 5
92 2 4 14 0 5
92 2 5 15 1 5
92 2 6 16 0 4
92 2 7 17 0 4
92 2 8 18 0 4
92 2 9 19 1 5
92 2 10 20 0 5
92 3 1 21 1 5
92 3 2 22 1 5
92 3 3 23 0 4
92 3 4 24 2 4
92 3 5 25 0 5
92 3 6 26 0 5
92 3 7 27 1 5
92 3 8 28 1 4
92 3 9 29 1 6
92 3 10 30 0 5
92 4 1 31 1 5
92 4 2 32 0 5
92 4 3 33 0 6
92 4 4 34 0 5
92 4 5 35 0 5
92 4 6 36 0 4
92 4 7 37 1 6
92 4 8 38 0 4
92 4 9 39 1 5
92 4 10 40 1 6
92 5 1 41 0 5
92 5 2 42 1 5
92 5 3 43 1 5
92 5 4 44 1 6
92 5 5 45 1 4
92 5 6 46 0 6
92 5 7 47 1 5
92 5 8 48 0 6
92 5 9 49 0 6
92 5 10 50 0 5
92 6 1 51 1 4
92 6 2 52 0 4
92 6 3 53 1 4
92 6 4 54 0 5
92 6 5 55 0 4
92 6 6 56 0 5
92 6 7 57 1 5
92 6 8 58 0 6
92 6 9 59 0 6
92 6 10 60 2 5
92 7 1 61 0 5
92 7 2 62 0 6
92 7 3 63 0 5
92 7 4 64 0 5
92 7 5 65 0 4
92 7 6 66 0 6
92 7 7 67 0 5
92 7 8 68 1 4
92 7 9 69 0 5
92 7 10 70 0 6
93 1 1 1 0 5
93 1 2 2 0 5
93 1 3 3 0 6
93 1 4 4 1 4
93 1 5 5 0 5
93 1 6 6 1 5
93 1 7 7 0 4
93 1 8 8 0 6
93 1 9 9 0 4
93 1 10 10 1 5
93 2 1 11 0 5
93 2 2 12 0 5
93 2 3 13 1 5
93 2 4 14 0 5
93 2 5 15 0 6
93 2 6 16 0 4
93 2 7 17 0 6
93 2 8 18 0 5
93 2 9 19 1 4
93 2 10 20 1 4
93 3 1 21 1 6
93 3 2 22 1 4
93 3 3 23 1 5
93 3 4 24 0 5
93 3 5 25 0 4
93 3 6 26 0 5
93 3 7 27 0 5
93 3 8 28 1 5
93 3 9 29 0 4
93 3 10 30 1 6
93 4 1 31 0 5
93 4 2 32 1 6
93 4 3 33 1 4
93 4 4 34 0 4
93 4 5 35 0 4
93 4 6 36 1 4
93 4 7 37 0 6
93 4 8 38 0 3
93 4 9 39 0 4
93 4 10 40 0 4
93 5 1 41 0 5
93 5 2 42 1 5
93 5 3 43 0 6
93 5 4 44 0 6
93 5 5 45 0 4
93 5 6 46 0 5
93 5 7 47 0 4
93 5 8 48 0 6
93 5 9 49 1 4
93 5 10 50 0 5
93 6 1 51 1 4
93 6 2 52 0 5
93 6 3 53 0 5
93 6 4 54 1 4
93 6 5 55 0 5
93 6 6 56 0 7
93 6 7 57 0 5
93 6 8 58 0 5
93 6 9 59 1 5
93 6 10 60 0 5
93 7 1 61 0 5
93 7 2 62 0 4
93 7 3 63 0 6
93 7 4 64 0 5
93 7 5 65 0 6
93 7 6 66 0 6
93 7 7 67 1 4
93 7 8 68 0 4
93 7 9 69 0 5
93 7 10 70 0 5
94 1 1 1 0 5
94 1 2 2 0 5
94 1 3 3 1 5
94 1 4 4 0 4
94 1 5 5 2 5
94 1 6 6 2 4
94 1 7 7 0 5
94 1 8 8 1 5
94 1 9 9 0 4
94 1 10 10 0 6
94 2 1 11 0 5
94 2 2 12 0 4
94 2 3 13 1 6
94 2 4 14 0 5
94 2 5 15 1 5
94 2 6 16 1 6
94 2 7 17 2 4
94 2 8 18 0 5
94 2 9 19 1 5
94 2 10 20 1 3
94 3 1 21 2 5
94 3 2 22 1 5
94 3 3 23 2 5
94 3 4 24 0 6
94 3 5 25 0 5
94 3 6 26 3 4
94 3 7 27 0 5
94 3 8 28 3 4
94 3 9 29 2 4
94 3 10 30 1 3
94 4 1 31 3 5
94 4 2 32 1 5
94 4 3 33 1 5
94 4 4 34 0 4
94 4 5 35 2 5
94 4 6 36 1 6
94 4 7 37 2 6
94 4 8 38 0 5
94 4 9 39 0 5
94 4 10 40 2 5
94 5 1 41 1 4
94 5 2 42 0 5
94 5 3 43 1 5
94 5 4 44 0 5
94 5 5 45 1 5
94 5 6 46 1 3
94 5 7 47 0 5
94 5 8 48 0 5
94 5 9 49 0 4
94 5 10 50 1 5
94 6 1 51 1 5
94 6 2 52 0 4
94 6 3 53 0 5
94 6 4 54 1 4
94 6 5 55 0 4
94 6 6 56 1 6
94 6 7 57 2 6
94 6 8 58 1 4
94 6 9 59 0 5
94 6 10 60 0 5
94 7 1 61 1 5
94 7 2 62 1 6
94 7 3 63 0 7
94 7 4 64 0 5
94 7 5 65 1 6
94 7 6 66 0 6
94 7 7 67 1 5
94 7 8 68 0 5
94 7 9 69 2 6
94 7 10 70 3 5
95 1 1 1 1 4
95 1 2 2 0 5
95 1 3 3 0 4
95 1 4 4 1 5
95 1 5 5 0 5
95 1 6 6 0 4
95 1 7 7 0 5
95 1 8 8 0 6
95 1 9 9 1 5
95 1 10 10 0 4
95 2 1 11 2 5
95 2 2 12 2 5
95 2 3 13 0 5
95 2 4 14 0 5
95 2 5 15 0 5
95 2 6 16 0 5
95 2 7 17 0 5
95 2 8 18 0 6
95 2 9 19 0 6
95 2 10 20 0 5
95 3 1 21 1 6
95 3 2 22 0 4
95 3 3 23 0 5
95 3 4 24 2 4
95 3 5 25 0 5
95 3 6 26 1 4
95 3 7 27 0 5
95 3 8 28 1 5
95 3 9 29 0 4
95 3 10 30 0 6
95 4 1 31 1 6
95 4 2 32 0 5
95 4 3 33 0 4
95 4 4 34 1 4
95 4 5 35 0 4
95 4 6 36 0 5
95 4 7 37 1 5
95 4 8 38 4 5
95 4 9 39 3 6
95 4 10 40 0 5
95 5 1 41 0 6
95 5 2 42 0 5
95 5 3 43 0 4
95 5 4 44 0 5
95 5 5 45 1 5
95 5 6 46 0 5
95 5 7 47 0 5
95 5 8 48 1 6
95 5 9 49 0 5
95 5 10 50 1 6
95 6 1 51 0 5
95 6 2 52 0 6
95 6 3 53 0 5
95 6 4 54 0 5
95 6 5 55 0 5
95 6 6 56 1 5
95 6 7 57 1 6
95 6 8 58 1 5
95 6 9 59 0 6
95 6 10 60 1 5
95 7 1 61 0 5
95 7 2 62 0 6
95 7 3 63 1 4
95 7 4 64 0 6
95 7 5 65 1 4
95 7 6 66 1 6
95 7 7 67 0 5
95 7 8 68 0 5
95 7 9 69 0 6
95 7 10 70 0 4
96 1 1 1 2 6
96 1 2 2 0 5
96 1 3 3 0 5
96 1 4 4 0 5
96 1 5 5 0 6
96 1 6 6 0 6
96 1 7 7 0 5
96 1 8 8 1 5
96 1 9 9 1 5
96 1 10 10 0 4
96 2 1 11 0 4
96 2 2 12 0 5
96 2 3 13 0 5
96 2 4 14 0 4
96 2 5 15 0 4
96 2 6 16 0 5
96 2 7 17 1 6
96 2 8 18 1 5
96 2 9 19 0 6
96 2 10 20 0 5
96 3 1 21 0 5
96 3 2 22 0 7
96 3 3 23 1 5
96 3 4 24 0 5
96 3 5 25 0 4
96 3 6 26 0 5
96 3 7 27 1 6
96 3 8 28 0 5
96 3 9 29 0 6
96 3 10 30 2 5
96 4 1 31 0 4
96 4 2 32 0 4
96 4 3 33 1 4
96 4 4 34 0 5
96 4 5 35 0 5
96 4 6 36 1 4
96 4 7 37 0 5
96 4 8 38 1 4
96 4 9 39 0 6
96 4 10 40 0 5
96 5 1 41 0 5
96 5 2 42 0 4
96 5 3 43 0 5
96 5 4 44 0 5
96 5 5 45 0 5
96 5 6 46 1 4
96 5 7 47 1 5
96 5 8 48 0 5
96 5 9 49 1 5
96 5 10 50 0 6
96 6 1 51 0 4
96 6 2 52 0 4
96 6 3 53 1 4
96 6 4 54 1 6
96 6 5 55 0 5
96 6 6 56 0 4
96 6 7 57 1 5
96 6 8 58 0 5
96 6 9 59 1 5
96 6 10 60 1 6
96 7 1 61 0 4
96 7 2 62 0 6
96 7 3 63 0 5
96 7 4 64 0 6
96 7 5 65 0 5
96 7 6 66 0 5
96 7 7 67 0 5
96 7 8 68 1 4
96 7 9 69 0 5
96 7 10 70 0 5
97 1 1 1 0 5
97 1 2 2 0 5
97 1 3 3 0 5
97 1 4 4 0 3
97 1 5 5 0 5
97 1 6 6 0 5
97 1 7 7 0 5
97 1 8 8 0 5
97 1 9 9 0 5
97 1 10 10 0 6
97 2 1 11 1 5
97 2 2 12 0 5
97 2 3 13 0 6
97 2 4 14 0 6
97 2 5 15 0 5
97 2 6 16 1 5
97 2 7 17 0 5
97 2 8 18 0 5
97 2 9 19 0 6
97 2 10 20 0 6
97 3 1 21 0 5
97 3 2 22 0 5
97 3 3 23 0 5
97 3 4 24 0 4
97 3 5 25 1 6
97 3 6 26 0 5
97 3 7 27 0 5
97 3 8 28 0 6
97 3 9 29 0 6
97 3 10 30 0 6
97 4 1 31 0 6
97 4 2 32 0 4
97 4 3 33 0 5
97 4 4 34 1 4
97 4 5 35 0 5
97 4 6 36 0 4
97 4 7 37 0 5
97 4 8 38 0 5
97 4 9 39 0 5
97 4 10 40 0 5
97 5 1 41 0 4
97 5 2 42 0 5
97 5 3 43 0 6
97 5 4 44 0 5
97 5 5 45 1 6
97 5 6 46 0 5
97 5 7 47 0 5
97 5 8 48 0 6
97 5 9 49 0 5
97 5 10 50 0 6
97 6 1 51 1 5
97 6 2 52 0 5
97 6 3 53 1 5
97 6 4 54 0 5
97 6 5 55 0 6
97 6 6 56 0 5
97 6 7 57 1 4
97 6 8 58 0 6
97 6 9 59 0 4
97 6 10 60 1 5
97 7 1 61 0 4
97 7 2 62 0 5
97 7 3 63 1 7
97 7 4 64 0 5
97 7 5 65 0 6
97 7 6 66 0 5
97 7 7 67 1 4
97 7 8 68 1 6
97 7 9 69 0 4
97 7 10 70 0 5
98 1 1 1 0 4
98 1 2 2 0 5
98 1 3 3 1 5
98 1 4 4 0 5
98 1 5 5 0 5
98 1 6 6 0 5
98 1 7 7 0 6
98 1 8 8 1 6
98 1 9 9 0 7
98 1 10 10 2 5
98 2 1 11 1 6
98 2 2 12 0 5
98 2 3 13 1 5
98 2 4 14 0 5
98 2 5 15 1 4
98 2 6 16 0 6
98 2 7 17 0 6
98 2 8 18 0 5
98 2 9 19 0 4
98 2 10 20 0 5
98 3 1 21 0 6
98 3 2 22 0 6
98 3 3 23 0 5
98 3 4 24 0 5
98 3 5 25 0 6
98 3 6 26 0 5
98 3 7 27 0 4
98 3 8 28 1 5
98 3 9 29 0 7
98 3 10 30 1 4
98 4 1 31 0 5
98 4 2 32 0 5
98 4 3 33 0 5
98 4 4 34 0 5
98 4 5 35 0 5
98 4 6 36 0 5
98 4 7 37 2 5
98 4 8 38 0 5
98 4 9 39 0 5
98 4 10 40 1 5
98 5 1 41 0 4
98 5 2 42 0 4
98 5 3 43 1 5
98 5 4 44 0 4
98 5 5 45 0 5
98 5 6 46 2 6
98 5 7 47 0 5
98 5 8 48 2 4
98 5 9 49 1 5
98 5 10 50 0 4
98 6 1 51 0 5
98 6 2 52 1 4
98 6 3 53 0 4
98 6 4 54 0 6
98 6 5 55 0 5
98 6 6 56 0 4
98 6 7 57 0 4
98 6 8 58 1 4
98 6 9 59 0 5
98 6 10 60 0 6
98 7 1 61 1 5
98 7 2 62 0 4
98 7 3 63 0 6
98 7 4 64 0 4
98 7 5 65 0 6
98 7 6 66 0 5
98 7 7 67 0 6
98 7 8 68 0 4
98 7 9 69 0 5
98 7 10 70 1 5
99 1 1 1 1 5
99 1 2 2 1 4
99 1 3 3 0 4
99 1 4 4 2 4
99 1 5 5 1 6
99 1 6 6 0 5
99 1 7 7 1 6
99 1 8 8 2 4
99 1 9 9 0 5
99 1 10 10 0 5
99 2 1 11 2 5
99 2 2 12 2 5
99 2 3 13 1 5
99 2 4 14 0 4
99 2 5 15 1 6
99 2 6 16 0 6
99 2 7 17 0 5
99 2 8 18 1 5
99 2 9 19 2 5
99 2 10 20 0 5
99 3 1 21 0 5
99 3 2 22 2 5
99 3 3 23 1 4
99 3 4 24 0 5
99 3 5 25 0 6
99 3 6 26 0 5
99 3 7 27 0 5
99 3 8 28 1 5
99 3 9 29 1 5
99 3 10 30 0 4
99 4 1 31 1 5
99 4 2 32 0 4
99 4 3 33 0 5
99 4 4 34 0 4
99 4 5 35 0 6
99 4 6 36 1 5
99 4 7 37 1 5
99 4 8 38 2 6
99 4 9 39 0 6
99 4 10 40 1 5
99 5 1 41 0 4
99 5 2 42 1 6
99 5 3 43 0 5
99 5 4 44 1 5
99 5 5 45 2 5
99 5 6 46 1 4
99 5 7 47 1 4
99 5 8 48 1 4
99 5 9 49 1 6
99 5 10 50 1 4
99 6 1 51 1 5
99 6 2 52 1 5
99 6 3 53 0 5
99 6 4 54 1 4
99 6 5 55 0 6
99 6 6 56 3 5
99 6 7 57 1 6
99 6 8 58 2 4
99 6 9 59 1 5
99 6 10 60 1 5
99 7 1 61 2 5
99 7 2 62 2 4
99 7 3 63 1 5
99 7 4 64 2 5
99 7 5 65 1 6
99 7 6 66 0 4
99 7 7 67 0 6
99 7 8 68 0 5
99 7 9 69 3 5
99 7 10 70 1 5
100 1 1 1 1 6
100 1 2 2 2 4
100 1 3 3 1 6
100 1 4 4 1 4
100 1 5 5 2 6
100 1 6 6 2 5
100 1 7 7 1 4
100 1 8 8 3 6
100 1 9 9 0 5
100 1 10 10 0 4
100 2 1 11 1 6
100 2 2 12 0 5
100 2 3 13 2 5
100 2 4 14 3 5
100 2 5 15 0 4
100 2 6 16 1 5
100 2 7 17 3 5
100 2 8 18 3 5
100 2 9 19 0 4
100 2 10 20 1 5
100 3 1 21 0 5
100 3 2 22 2 6
100 3 3 23 0 6
100 3 4 24 0 5
100 3 5 25 3 5
100 3 6 26 2 5
100 3 7 27 2 5
100 3 8 28 2 6
100 3 9 29 4 5
100 3 10 30 1 5
100 4 1 31 1 6
100 4 2 32 1 5
100 4 3 33 1 5
100 4 4 34 2 5
100 4 5 35 3 4
100 4 6 36 2 5
100 4 7 37 3 4
100 4 8 38 0 5
100 4 9 39 0 5
100 4 10 40 0 5
100 5 1 41 1 5
100 5 2 42 4 6
100 5 3 43 1 5
100 5 4 44 1 5
100 5 5 45 0 4
100 5 6 46 1 5
100 5 7 47 1 5
100 5 8 48 1 5
100 5 9 49 0 5
100 5 10 50 0 5
100 6 1 51 1 5
100 6 2 52 3 4
