"Beep" "Day" "subjno" "Beepno" "PA" "NA." "PA_lag" "NA._lag"
4 1 63 4 2.90340851788924 1.74057033000095 2.08859018394826 2.67782324694014
5 1 63 5 2.81862479973687 2.62831700241114 2.90340851788924 1.74057033000095
6 1 63 6 2.5773170729749 1.07207061336766 2.81862479973687 2.62831700241114
7 1 63 7 3.20539533142241 1.42363641634788 2.5773170729749 1.07207061336766
8 1 63 8 1.73633588854298 1.64401077171255 3.20539533142241 1.42363641634788
9 1 63 9 3.23110717870803 1.87265592561681 1.73633588854298 1.64401077171255
10 1 63 10 1.86063939396023 1.26533255080558 3.23110717870803 1.87265592561681
1 2 63 11 3.56753915586215 2.00548540852969 NA NA
2 2 63 12 3.89080611640613 2.47804765896854 3.56753915586215 2.00548540852969
3 2 63 13 2.9172968377359 0.947469681705147 3.89080611640613 2.47804765896854
4 2 63 14 1.21930137486649 1.93762542730136 2.9172968377359 0.947469681705147
5 2 63 15 3.37132675341772 1.8720720061478 1.21930137486649 1.93762542730136
6 2 63 16 2.37737430066639 1.7450435268852 3.37132675341772 1.8720720061478
7 2 63 17 3.63301686684649 2.84926665138324 2.37737430066639 1.7450435268852
8 2 63 18 2.75240288117141 0.831521587835606 3.63301686684649 2.84926665138324
9 2 63 19 5.44529461029431 -0.0360131485671996 2.75240288117141 0.831521587835606
10 2 63 20 5.18998021152271 1.64014014420761 5.44529461029431 -0.0360131485671996
1 3 63 21 3.02006756491402 1.56648856157661 NA NA
2 3 63 22 3.41548470894074 2.24146635532057 3.02006756491402 1.56648856157661
3 3 63 23 2.55714220211339 0.861115412473296 3.41548470894074 2.24146635532057
4 3 63 24 3.77455190429394 1.8202146172788 2.55714220211339 0.861115412473296
5 3 63 25 3.06997491190576 1.43758962603348 3.77455190429394 1.8202146172788
6 3 63 26 2.14724008339513 1.82082739963513 3.06997491190576 1.43758962603348
7 3 63 27 2.78719091978037 2.01461422891293 2.14724008339513 1.82082739963513
8 3 63 28 4.49418242044508 3.13906219885807 2.78719091978037 2.01461422891293
9 3 63 29 3.00488236691016 1.9049553156389 4.49418242044508 3.13906219885807
10 3 63 30 4.20868352464028 2.23165289803697 3.00488236691016 1.9049553156389
1 4 63 31 3.50177556148734 1.54271254004479 NA NA
2 4 63 32 4.51354519811792 2.78417796077596 3.50177556148734 1.54271254004479
3 4 63 33 3.65987725863624 1.7828500905783 4.51354519811792 2.78417796077596
4 4 63 34 2.99264333256879 3.04024967697081 3.65987725863624 1.7828500905783
5 4 63 35 1.94293472480609 2.1052064801604 2.99264333256879 3.04024967697081
6 4 63 36 0.225310282941194 0.994523874903877 1.94293472480609 2.1052064801604
7 4 63 37 1.29482656498429 1.69590111456352 0.225310282941194 0.994523874903877
8 4 63 38 2.78113409727195 1.20333371560737 1.29482656498429 1.69590111456352
9 4 63 39 2.11819140079799 1.23752932816637 2.78113409727195 1.20333371560737
10 4 63 40 4.81491534851293 2.51617509608692 2.11819140079799 1.23752932816637
1 5 63 41 3.09412497567789 2.34109305121048 NA NA
2 5 63 42 5.2639088381084 1.59333230959279 3.09412497567789 2.34109305121048
3 5 63 43 3.21985782130018 0.541166886824336 5.2639088381084 1.59333230959279
4 5 63 44 2.07903511054678 1.84332408812375 3.21985782130018 0.541166886824336
5 5 63 45 2.05951049700643 1.88212421839431 2.07903511054678 1.84332408812375
6 5 63 46 2.22641179271437 2.78711225573587 2.05951049700643 1.88212421839431
7 5 63 47 2.80065542836018 3.01795148033865 2.22641179271437 2.78711225573587
8 5 63 48 3.49537554934628 1.68444681752872 2.80065542836018 3.01795148033865
9 5 63 49 1.81014423232937 2.56075387216253 3.49537554934628 1.68444681752872
10 5 63 50 2.23169135832136 3.36719443617654 1.81014423232937 2.56075387216253
1 6 63 51 3.83729878307633 1.3053128368555 NA NA
2 6 63 52 3.10969635397066 1.55960792140549 3.83729878307633 1.3053128368555
3 6 63 53 3.38194347628745 2.27150371993696 3.10969635397066 1.55960792140549
4 6 63 54 3.60378528294541 1.65240791428795 3.38194347628745 2.27150371993696
5 6 63 55 4.61566765171628 1.80014641756034 3.60378528294541 1.65240791428795
6 6 63 56 2.38319936708789 2.36882430042309 4.61566765171628 1.80014641756034
7 6 63 57 2.87262476867137 2.29881764428218 2.38319936708789 2.36882430042309
8 6 63 58 3.29656884251885 2.20076478667171 2.87262476867137 2.29881764428218
9 6 63 59 1.98808759562282 2.12062685298766 3.29656884251885 2.20076478667171
10 6 63 60 1.76132306350398 1.55054700625299 1.98808759562282 2.12062685298766
1 1 64 1 5.70085196624577 0.0297768232369857 NA NA
2 1 64 2 5.79181691271271 0.577106710769497 5.70085196624577 0.0297768232369857
3 1 64 3 6.96497513946833 1.70927051440978 5.79181691271271 0.577106710769497
4 1 64 4 7.08262744224493 0.734886999610908 6.96497513946833 1.70927051440978
5 1 64 5 7.83175486516303 1.09647581269188 7.08262744224493 0.734886999610908
6 1 64 6 7.04402755281898 1.98384892154091 7.83175486516303 1.09647581269188
7 1 64 7 8.80625428672574 0.0197060363294416 7.04402755281898 1.98384892154091
8 1 64 8 5.95402924873449 0.558416815695165 8.80625428672574 0.0197060363294416
9 1 64 9 6.7185894959835 1.48096721398552 5.95402924873449 0.558416815695165
10 1 64 10 7.5755617975537 1.10899943549248 6.7185894959835 1.48096721398552
1 2 64 11 7.07355074761785 0.765388725183099 NA NA
2 2 64 12 6.41580914035598 0.894111183900723 7.07355074761785 0.765388725183099
3 2 64 13 5.81910647625846 -0.0584354071278105 6.41580914035598 0.894111183900723
4 2 64 14 6.57579573841292 0.0746883025657328 5.81910647625846 -0.0584354071278105
5 2 64 15 6.93237038589077 0.59809894629149 6.57579573841292 0.0746883025657328
6 2 64 16 6.41573303382544 0.885742007579303 6.93237038589077 0.59809894629149
7 2 64 17 4.29923171041653 0.625128972281303 6.41573303382544 0.885742007579303
8 2 64 18 5.2765171652811 0.861054685066726 4.29923171041653 0.625128972281303
9 2 64 19 4.07957831089118 2.3504103318009 5.2765171652811 0.861054685066726
10 2 64 20 5.76532195819003 1.312887770624 4.07957831089118 2.3504103318009
1 3 64 21 6.06232165867427 0.876134628276319 NA NA
2 3 64 22 5.34258588402248 0.43232025244432 6.06232165867427 0.876134628276319
3 3 64 23 6.25589932875265 -0.366427031371055 5.34258588402248 0.43232025244432
4 3 64 24 6.70686213885538 0.576700832115202 6.25589932875265 -0.366427031371055
5 3 64 25 7.15355338791621 1.41193215809128 6.70686213885538 0.576700832115202
6 3 64 26 7.36281392450997 1.76559841990856 7.15355338791621 1.41193215809128
7 3 64 27 6.06354611350042 0.685167125668097 7.36281392450997 1.76559841990856
8 3 64 28 7.35883589235526 1.29278841729844 6.06354611350042 0.685167125668097
9 3 64 29 7.18236416508019 0.525324269734968 7.35883589235526 1.29278841729844
10 3 64 30 6.89388251669773 -0.335591517265458 7.18236416508019 0.525324269734968
1 4 64 31 7.45479092883471 0.0295887883295476 NA NA
2 4 64 32 7.26399448370279 0.55036037091866 7.45479092883471 0.0295887883295476
3 4 64 33 5.85415265798586 -0.792583863233303 7.26399448370279 0.55036037091866
4 4 64 34 7.81334354475529 0.481432600873434 5.85415265798586 -0.792583863233303
5 4 64 35 7.07736459504968 -0.0647168310381856 7.81334354475529 0.481432600873434
6 4 64 36 7.12269251047917 -0.082486913987881 7.07736459504968 -0.0647168310381856
7 4 64 37 7.14270952593824 0.0712292242601857 7.12269251047917 -0.082486913987881
8 4 64 38 8.05146818665477 0.445673116180283 7.14270952593824 0.0712292242601857
9 4 64 39 7.56661740273013 0.367679025401984 8.05146818665477 0.445673116180283
10 4 64 40 7.45268674680508 0.309273500520753 7.56661740273013 0.367679025401984
1 5 64 41 5.4469424562766 0.990709896159002 NA NA
2 5 64 42 6.17870770546804 0.163216487172904 5.4469424562766 0.990709896159002
3 5 64 43 5.79737416447066 -0.39462440424265 6.17870770546804 0.163216487172904
4 5 64 44 6.51735876470035 0.427373633460909 5.79737416447066 -0.39462440424265
5 5 64 45 7.96047776687844 0.684369782776339 6.51735876470035 0.427373633460909
6 5 64 46 7.36973554148189 1.13725529130196 7.96047776687844 0.684369782776339
7 5 64 47 7.54188449017794 0.649932809702127 7.36973554148189 1.13725529130196
8 5 64 48 6.95119733653136 1.20441127970085 7.54188449017794 0.649932809702127
9 5 64 49 7.03835232460562 0.855815470044707 6.95119733653136 1.20441127970085
10 5 64 50 7.95414692913126 0.235269816249744 7.03835232460562 0.855815470044707
1 6 64 51 6.28414368031039 0.56066498838387 NA NA
2 6 64 52 6.19227444875219 1.22766652597443 6.28414368031039 0.56066498838387
3 6 64 53 6.01454040216166 0.103844395624181 6.19227444875219 1.22766652597443
4 6 64 54 6.91711527858228 0.133324284800432 6.01454040216166 0.103844395624181
5 6 64 55 7.51531000288998 0.362739449705786 6.91711527858228 0.133324284800432
6 6 64 56 6.92257121963282 1.44768319278254 7.51531000288998 0.362739449705786
7 6 64 57 4.5521566906132 1.23839377541597 6.92257121963282 1.44768319278254
8 6 64 58 6.69127917171464 0.819535502148559 4.5521566906132 1.23839377541597
9 6 64 59 7.20813057208045 -0.0913851101998393 6.69127917171464 0.819535502148559
10 6 64 60 7.31237290462593 -0.877707353348907 7.20813057208045 -0.0913851101998393
1 1 65 1 5.49680948639465 -0.936656437477417 NA NA
2 1 65 2 6.94544691286431 -3.0322867992666 5.49680948639465 -0.936656437477417
3 1 65 3 5.33517636517319 -1.61852667224562 6.94544691286431 -3.0322867992666
4 1 65 4 6.34098789535949 -1.9936175342361 5.33517636517319 -1.61852667224562
5 1 65 5 5.79788322231873 -2.76659868757269 6.34098789535949 -1.9936175342361
6 1 65 6 5.84980556826391 -2.89960864608004 5.79788322231873 -2.76659868757269
7 1 65 7 4.00686831055387 -3.08769039239579 5.84980556826391 -2.89960864608004
8 1 65 8 4.53613044451103 -2.96841626265988 4.00686831055387 -3.08769039239579
9 1 65 9 5.92235959241629 -3.05265845427297 4.53613044451103 -2.96841626265988
10 1 65 10 5.78098573562517 -3.91539299020943 5.92235959241629 -3.05265845427297
1 2 65 11 5.5872352255964 -3.46154101196843 NA NA
2 2 65 12 5.54198111853382 -3.21447104042907 5.5872352255964 -3.46154101196843
3 2 65 13 4.597367960135 -4.7931059430639 5.54198111853382 -3.21447104042907
4 2 65 14 3.5088160600932 -3.5867030300776 4.597367960135 -4.7931059430639
5 2 65 15 5.3680342458318 -3.17693501034523 3.5088160600932 -3.5867030300776
6 2 65 16 3.83504051028369 -2.94043929904516 5.3680342458318 -3.17693501034523
7 2 65 17 3.77567799723668 -1.38715908944846 3.83504051028369 -2.94043929904516
8 2 65 18 5.26773074574887 -3.10378738288498 3.77567799723668 -1.38715908944846
9 2 65 19 6.09877394236712 -2.93232752660753 5.26773074574887 -3.10378738288498
10 2 65 20 5.00910809467464 -4.81448658251292 6.09877394236712 -2.93232752660753
1 3 65 21 5.24644925283894 -3.72834785171114 NA NA
2 3 65 22 4.32013257910819 -3.21110287257257 5.24644925283894 -3.72834785171114
3 3 65 23 3.25303549709042 -2.58836465471393 4.32013257910819 -3.21110287257257
4 3 65 24 4.67406538167054 -2.43012832006108 3.25303549709042 -2.58836465471393
5 3 65 25 3.81276614463344 -3.96533906798102 4.67406538167054 -2.43012832006108
6 3 65 26 3.59866362948421 -4.68602236245274 3.81276614463344 -3.96533906798102
7 3 65 27 3.42612677733519 -4.57843788839293 3.59866362948421 -4.68602236245274
8 3 65 28 4.12484303125451 -4.56386900665667 3.42612677733519 -4.57843788839293
9 3 65 29 3.53599823961906 -3.23678216884124 4.12484303125451 -4.56386900665667
10 3 65 30 5.67306985828609 -2.81666426883268 3.53599823961906 -3.23678216884124
1 4 65 31 5.57246948378958 -3.14872132992321 NA NA
2 4 65 32 3.40798695206383 -2.80427780243797 5.57246948378958 -3.14872132992321
3 4 65 33 4.25585560748229 -4.94936943239912 3.40798695206383 -2.80427780243797
4 4 65 34 3.07729812921497 -4.03185963114442 4.25585560748229 -4.94936943239912
5 4 65 35 4.14183075924485 -3.87641454941819 3.07729812921497 -4.03185963114442
6 4 65 36 4.32824200186672 -4.13413264188998 4.14183075924485 -3.87641454941819
7 4 65 37 5.90919741892745 -3.33423471547886 4.32824200186672 -4.13413264188998
8 4 65 38 5.61834516177199 -3.08211383231639 5.90919741892745 -3.33423471547886
9 4 65 39 6.43019134621271 -3.30219754779758 5.61834516177199 -3.08211383231639
10 4 65 40 5.20752324152055 -4.74132571983439 6.43019134621271 -3.30219754779758
1 5 65 41 3.50809314499218 -4.67995984718573 NA NA
2 5 65 42 2.67459691365859 -4.29428876389301 3.50809314499218 -4.67995984718573
3 5 65 43 4.73190326314863 -3.58217201016471 2.67459691365859 -4.29428876389301
4 5 65 44 4.67595549498494 -3.55441864501968 4.73190326314863 -3.58217201016471
5 5 65 45 4.58290753172661 -2.00104032000967 4.67595549498494 -3.55441864501968
6 5 65 46 4.70233081479199 -1.91549274262802 4.58290753172661 -2.00104032000967
7 5 65 47 6.02482207900725 -1.53372070049454 4.70233081479199 -1.91549274262802
8 5 65 48 5.72106760643306 -3.13949209640922 6.02482207900725 -1.53372070049454
9 5 65 49 6.08896075304019 -4.10716099527624 5.72106760643306 -3.13949209640922
10 5 65 50 6.14821948847453 -3.17375139001878 6.08896075304019 -4.10716099527624
1 6 65 51 3.84534343218058 -3.18695941003385 NA NA
2 6 65 52 3.79815689509988 -4.02663967340243 3.84534343218058 -3.18695941003385
3 6 65 53 3.71049393299918 -4.61635997765849 3.79815689509988 -4.02663967340243
4 6 65 54 2.26753352291432 -3.46295480074928 3.71049393299918 -4.61635997765849
5 6 65 55 3.82355451082786 -2.83463752060577 2.26753352291432 -3.46295480074928
6 6 65 56 4.89911372106941 -3.17115343867517 3.82355451082786 -2.83463752060577
7 6 65 57 5.14566638856091 -3.07563270156246 4.89911372106941 -3.17115343867517
8 6 65 58 6.20174569402956 -3.35922321473829 5.14566638856091 -3.07563270156246
9 6 65 59 6.27883547793278 -3.12455374908093 6.20174569402956 -3.35922321473829
10 6 65 60 4.97298532125945 -2.28746929336061 6.27883547793278 -3.12455374908093
1 1 66 1 5.02672855201456 0.467969378748258 NA NA
2 1 66 2 4.92522456217102 1.11976777767505 5.02672855201456 0.467969378748258
3 1 66 3 4.26380856754984 -0.486851924571722 4.92522456217102 1.11976777767505
4 1 66 4 4.74349138749032 -0.849413303303195 4.26380856754984 -0.486851924571722
5 1 66 5 6.61384939617331 -0.821316603342455 4.74349138749032 -0.849413303303195
6 1 66 6 4.86613938603613 0.259362229704897 6.61384939617331 -0.821316603342455
7 1 66 7 5.81530598224743 1.356234760376 4.86613938603613 0.259362229704897
8 1 66 8 5.78629292039704 0.984605822528947 5.81530598224743 1.356234760376
9 1 66 9 4.67542066603161 -0.519129109897096 5.78629292039704 0.984605822528947
10 1 66 10 6.50528394799092 -0.332360508987636 4.67542066603161 -0.519129109897096
1 2 66 11 7.08429099143721 -0.374861858775501 NA NA
2 2 66 12 6.3610431356972 -1.19430366653356 7.08429099143721 -0.374861858775501
3 2 66 13 4.03128412888046 -0.188734301597372 6.3610431356972 -1.19430366653356
4 2 66 14 4.35209991236705 0.174818233792089 4.03128412888046 -0.188734301597372
5 2 66 15 5.38860519355099 1.26102913204861 4.35209991236705 0.174818233792089
6 2 66 16 5.79820549083767 -0.551503622068827 5.38860519355099 1.26102913204861
7 2 66 17 6.48851764880319 -0.62484008570207 5.79820549083767 -0.551503622068827
8 2 66 18 6.12912226647364 -0.856603510552607 6.48851764880319 -0.62484008570207
9 2 66 19 5.161362696208 -0.490333327131464 6.12912226647364 -0.856603510552607
10 2 66 20 6.9471019907852 0.73034314301694 5.161362696208 -0.490333327131464
1 3 66 21 5.5158185167357 -1.12618608895305 NA NA
2 3 66 22 5.19081233977436 -0.308073671691049 5.5158185167357 -1.12618608895305
3 3 66 23 5.15254105393088 -0.327569775937344 5.19081233977436 -0.308073671691049
4 3 66 24 6.46446639516992 -0.842758371801972 5.15254105393088 -0.327569775937344
5 3 66 25 5.65555843368872 -0.266118537873032 6.46446639516992 -0.842758371801972
6 3 66 26 6.32752223559232 -0.354159944145943 5.65555843368872 -0.266118537873032
7 3 66 27 4.25415320625733 0.202935257780492 6.32752223559232 -0.354159944145943
8 3 66 28 5.01552549115129 0.24088839999327 4.25415320625733 0.202935257780492
9 3 66 29 3.93317585803599 -0.542963441412786 5.01552549115129 0.24088839999327
10 3 66 30 5.63569820464572 0.341039504156056 3.93317585803599 -0.542963441412786
1 4 66 31 5.29207785771712 0.651640318809904 NA NA
2 4 66 32 7.19610551201149 0.708410938497006 5.29207785771712 0.651640318809904
3 4 66 33 7.24300740042548 -1.23930248047778 7.19610551201149 0.708410938497006
4 4 66 34 5.06592891315104 -1.26125936099498 7.24300740042548 -1.23930248047778
5 4 66 35 6.44325924292505 0.579401957172894 5.06592891315104 -1.26125936099498
6 4 66 36 4.63224078696771 0.602357696670345 6.44325924292505 0.579401957172894
7 4 66 37 5.17776224846724 -0.305437368374093 4.63224078696771 0.602357696670345
8 4 66 38 4.39863958337553 -0.7910359295089 5.17776224846724 -0.305437368374093
9 4 66 39 5.4503601546623 -1.17923691931542 4.39863958337553 -0.7910359295089
10 4 66 40 6.17062250308223 -0.093901428735206 5.4503601546623 -1.17923691931542
1 5 66 41 4.11220151017328 -0.190374310809194 NA NA
2 5 66 42 4.98744374109489 1.23265148747527 4.11220151017328 -0.190374310809194
3 5 66 43 5.43488088605183 -0.144662372810322 4.98744374109489 1.23265148747527
4 5 66 44 6.2739267805679 -0.0838188425800828 5.43488088605183 -0.144662372810322
5 5 66 45 4.66243479891237 -1.26336107662883 6.2739267805679 -0.0838188425800828
6 5 66 46 5.93040801831184 -1.36809201188102 4.66243479891237 -1.26336107662883
7 5 66 47 4.66545055079085 -0.699086417965332 5.93040801831184 -1.36809201188102
8 5 66 48 3.61487132612809 -0.791601412273793 4.66545055079085 -0.699086417965332
9 5 66 49 6.61451037137058 0.655490218751529 3.61487132612809 -0.791601412273793
10 5 66 50 5.19692786721404 -0.335926189868429 6.61451037137058 0.655490218751529
1 6 66 51 6.91006077186605 0.170799038114894 NA NA
2 6 66 52 3.86633765392462 -1.02259684485233 6.91006077186605 0.170799038114894
3 6 66 53 5.66291815799004 -0.690867715175038 3.86633765392462 -1.02259684485233
4 6 66 54 6.81869559708975 -1.26622476888333 5.66291815799004 -0.690867715175038
